注意：不要相信视频或者文件内的广告和二维码！谨防诈骗！谨防诈骗！谨防诈骗！,,,
文件没了或者表格中没有的资源请联系我。      邮箱：admin@daybyday.top      微信：daybyday_top,,,
为防止该链接被封导致失联，可以收藏该网址： home.daybyday.top ，里面有个资源搜索（影视剧资源搜索），打开即可访问最新链接。,,,
新增：学习资料合集（考公、考研、考编、技能、软件、硬件）       资源合集链接： https://kdocs.cn/l/cj6TVp284PsG,,,
资源名称,百度网盘,夸克网盘,
恶灵骑士 1-2部,https://pan.baidu.com/s/1ngEPWXLD71I1ckgs87nyqA?pwd=jncf,https://pan.quark.cn/s/0a3ff0c991c0,
七月返归,https://pan.baidu.com/s/15ixs7ahYYSRT_WDH14mQfg?pwd=dxpd,https://pan.quark.cn/s/70448d455ee9,
绿里奇迹,https://pan.baidu.com/s/1_O3u0QrYh7I9e5MEP84ATg?pwd=im78,https://pan.quark.cn/s/271d404d8a8a,
金发姑娘与三只熊：死亡与粥,https://pan.baidu.com/s/1Ldd2Sxxn0JJkPLlqFlkQcQ?pwd=vw33,https://pan.quark.cn/s/45600441d399,
爱的噩梦,https://pan.baidu.com/s/13GoPZ4S8HaEY-UcFFuengg?pwd=35i5,https://pan.quark.cn/s/2506c0342039,
寻枪,https://pan.baidu.com/s/1mm4YK79PD9SofSgEj_pMog?pwd=f3g6,https://pan.quark.cn/s/11c9045fc64d,
吸血鬼日记 1-8季,https://pan.baidu.com/s/1bKR5PHuGb585lJCPsB0BIw?pwd=b49m,https://pan.quark.cn/s/ae9d9883eff2,
行尸走肉 1-11季,/,https://pan.quark.cn/s/21ce1a3396f6,
四平青年浩哥电影合集,/,https://pan.quark.cn/s/4155819ca150,
动物农场（1954）,https://pan.baidu.com/s/1yFXyFV3ZDVrZQ_QoAzI6aA?pwd=dan2,https://pan.quark.cn/s/33c2be981fe1,
西部世界 1-4季,https://pan.baidu.com/s/16f4Ef6JFjSIXUfUXgnf78w?pwd=5awq,https://pan.quark.cn/s/fbc7908647d1,
绿色星球,/,https://pan.quark.cn/s/327230482bdf,
五十度飞,https://pan.baidu.com/s/1CYPDop0kZZocVCxDYe54eA?pwd=s4qa,https://pan.quark.cn/s/f3656f5c3f5c,
香肠派对,/,https://pan.quark.cn/s/d598a7d0b3c7,
色戒（2007）,https://pan.baidu.com/s/1kECMfMPzgVf0MN8vUxMSKw?pwd=xb7z,https://pan.quark.cn/s/913f87636c88,
薛仁贵传奇,https://pan.baidu.com/s/1jDBe6PDadSs_Iss1DFfTNw?pwd=cmh4,/,
布朗神父 1-12季,https://pan.baidu.com/s/1vZM3sGVE-p6DBUMkGbH84A?pwd=8vwx,/,
狂医魔徒,https://pan.baidu.com/s/1OA0CSqdc2LF-efoFQyjRZQ?pwd=yf4y,https://pan.quark.cn/s/6ddb5dd98b32,
快乐星球 1-2季,https://pan.baidu.com/s/1-Q-uBQcq4BT2u-7v-tiYZw?pwd=hynm,https://pan.quark.cn/s/c2ae13035548,
美国好人家,/,https://pan.quark.cn/s/3298cdfe6a4b,
西游记 动画版,https://pan.baidu.com/s/10HQ0Yu_EOhFWdAPa9aCLOQ?pwd=1wnn,https://pan.quark.cn/s/86152c82eb42,
圣斗士星矢 1-8季,/,https://pan.quark.cn/s/de0d0c5be16f,
一人之下 1-5季,https://pan.baidu.com/s/1h1_TFXqi_L1wqggaNiy5Ww?pwd=2jgh,https://pan.quark.cn/s/cac7124d96c2,
斗罗大陆,/,https://pan.quark.cn/s/1a504da1195a,
画江湖之天罡,https://pan.baidu.com/s/1CWFoaIMxlBE8ex5ZJuTYKw?pwd=1tbw,https://pan.quark.cn/s/480d86c49105,
画江湖之不良人 1-6季,https://pan.baidu.com/s/1OkdckYsgsyikZLK1HmP-9w?pwd=xbed,https://pan.quark.cn/s/5f6f5e34c510,
画江湖之不良人 第7季,https://pan.baidu.com/s/1DyjsuWqPTF2pC-PcHse9dA?pwd=jb38,https://pan.quark.cn/s/c687f258e4ac,
剑来,https://pan.baidu.com/s/1qEmStMEF0VEhBsZkQV0I7Q?pwd=qp8w,https://pan.quark.cn/s/20a87190dba8,
师兄啊师兄 1-2季,https://pan.baidu.com/s/1BmKbJ7APlf4gzAJkE4oOEg?pwd=d5r6,https://pan.quark.cn/s/a2c48032247b,
神印王座,https://pan.baidu.com/s/1gt3Hvqh3bz_APX3X_L0HKg?pwd=vjmf,https://pan.quark.cn/s/245438716caf,
一念永恒 1-3季,https://pan.baidu.com/s/1LG3TBocbOjpUwjNDTGSb5Q?pwd=3jc4,https://pan.quark.cn/s/eae47c7aee75,
夏目友人帐 1-6季,https://pan.baidu.com/s/1vX3P6MHIlxgbuLB1R8yFvg?pwd=vcw6,https://pan.quark.cn/s/794cd972029f,
星辰变 1-5季,https://pan.baidu.com/s/1B2iOA5mZMxXV0sy0zICj2Q?pwd=qivn,https://pan.quark.cn/s/2fc6ac38e2c8,
大王饶命 1-2季,https://pan.baidu.com/s/1jHa5Hd7GdDo4L31iNHBhuw?pwd=cym8,https://pan.quark.cn/s/53c7e96af6d9,
假面骑士系列合集,/,https://pan.quark.cn/s/4238ff01a72d,
弹珠传说,https://pan.baidu.com/s/1sjmcJg-0Zldm3j8UiM-P3w?pwd=53hs,https://pan.quark.cn/s/319d3b2559c5,
全职高手 1-3季,https://pan.baidu.com/s/1cZlCXZK2GB5LJtnLePlx3g?pwd=5x38,https://pan.quark.cn/s/62e103e0913f,
海尔兄弟,https://pan.baidu.com/s/12vsS6pg6mxfngxzNcGGIdA?pwd=573u,https://pan.quark.cn/s/936fb1a39721,
寄生兽,/,https://pan.quark.cn/s/90ed317c1177,
排球少年 1-4季,https://pan.baidu.com/s/17qob1xttGUv0rRlcoE6CBg?pwd=xnag,https://pan.quark.cn/s/82687ef02451,
尸鬼-2010,https://pan.baidu.com/s/152YAQo2_46QTKIKbN9pptQ?pwd=gbiu,https://pan.quark.cn/s/3629dbe7d593,
灌篮高手,https://pan.baidu.com/s/1ORzb0MMhrU-gf5d7FJZnCQ?pwd=4b3e,https://pan.quark.cn/s/0a6887e5870a,
铠甲勇士,/,https://pan.quark.cn/s/e92565a01e38,
小羊肖恩,https://pan.baidu.com/s/1ynOAd9E-QcRBwEPgdT2miA?pwd=pvw8,https://pan.quark.cn/s/a7d15a2277b1,
愤怒的小鸟 1-2部,https://pan.baidu.com/s/1e1NIyeaZgGS_VJlO0ttnsw?pwd=xyfb,https://pan.quark.cn/s/67f1ac3b9d31,
神兵小将,https://pan.baidu.com/s/1lHhAU2vWffvrfF397OL-qQ?pwd=x35c,https://pan.quark.cn/s/7baeb1d0d2cd,
加菲猫家族,https://pan.baidu.com/s/1FjG6C87DhVq03UGBIgHAgA?pwd=wddj,https://pan.quark.cn/s/faacbe21578f,
加菲猫-2004,https://pan.baidu.com/s/1i8drpgvGcSP501fCaaUq-w?pwd=tcz7,https://pan.quark.cn/s/15fc3790a7c7,
加菲猫的幸福生活 第1季,https://pan.baidu.com/s/1MgZ0SY9nAzX_PSTIiwr3FA?pwd=jzv9,https://pan.quark.cn/s/fb14eb995a8b,
加菲猫的幸福生活 第2季,https://pan.baidu.com/s/1TMucBglDPMWXaSQf2dPwYg?pwd=d3ps,https://pan.quark.cn/s/be510cc81872,
加菲猫的幸福生活 3-5季,/,https://pan.quark.cn/s/b76c2cdef9ee,
开心超人 1-15季,/,https://pan.quark.cn/s/591251ddf80b,
小鲤鱼历险记 ,https://pan.baidu.com/s/1HQOfZiwI9YUSluErOagruw?pwd=5fcu,https://pan.quark.cn/s/bf75290ff7df,
巴啦啦小魔仙,/,https://pan.quark.cn/s/0645be5a0930,
黑猫警长,https://pan.baidu.com/s/12p2x5GUsiiNhYLreFszBEw?pwd=c69r,https://pan.quark.cn/s/eafc528fd914,
黑猫警长之翡翠之星,https://pan.baidu.com/s/16XMnv4n1lOeA9PtHION53w?pwd=27d3,https://pan.quark.cn/s/d5f3ad8f60c7,
神厨小福贵,https://pan.baidu.com/s/1ZdVVyfI-kTx_DoxvsDbjsA?pwd=3fhi,https://pan.quark.cn/s/dce180a74340,
甜心格格,https://pan.baidu.com/s/168v6qUHU9YJAlI1H_LuOGA?pwd=gnvr,https://pan.quark.cn/s/efc92717a434,
还珠格格 1-4季,/,https://pan.quark.cn/s/247c3edecfbd,
聪明的一休,/,https://pan.quark.cn/s/d5b1b8e7dafb,
飞哥与小佛 1-4季,https://pan.baidu.com/s/1MPGsErKAi9Bq02_WfNT3sQ?pwd=vpe5,https://pan.quark.cn/s/407a76fde766,
迪迦奥特曼TV,/,https://pan.quark.cn/s/29ce6b8deece,
游戏王 1-7季,/,https://pan.quark.cn/s/9f6735855e6d,
魔卡少女樱,/,https://pan.quark.cn/s/c209156761db,
赛尔号 1-12季,https://pan.baidu.com/s/1f7D28J2zy-zcW5mF5UXF9g?pwd=qm4j,/,
中华小当家,https://pan.baidu.com/s/1sbDctxLZY0TdPu4rqwZFLQ?pwd=3px7,https://pan.quark.cn/s/658df1791334,
麦兜故事 1-6部,/,https://pan.quark.cn/s/9b8750bb46af,
百年孤独,/,https://pan.quark.cn/s/3e25ff8b2fcb,
士兵突击,https://pan.baidu.com/s/1Tn9N0UE4auj4YpNrgn420Q?pwd=2scd,https://pan.quark.cn/s/17aad370d084,
棋士（2025）更新到15集,https://pan.baidu.com/s/1_sF4_DWGhfYKoBTWTtC_dA?pwd=mst8,https://pan.quark.cn/s/7d22613d0383,
夺命提示-2025,/,https://pan.quark.cn/s/563739b05270,
傀儡公主,https://pan.baidu.com/s/14ijZstxyyQAgc1457FOCPg?pwd=68bq,/,
繁花-2023,https://pan.baidu.com/s/1BYq5L8HkTB7Y55gbZvJ3yQ?pwd=ibnb,https://pan.quark.cn/s/069736bdabb5,
斩服少女/双斩少女,https://pan.baidu.com/s/1CbVExhgcDoFyG49QuDp_sQ?pwd=at4g,https://pan.quark.cn/s/595fb319efcb,
黄雀（2025）完结24集全,https://pan.baidu.com/s/1XLw1TxCCSnBKpIudBJH7IA?pwd=2pfs,https://pan.quark.cn/s/8adc9800d5d8,
第三类接触,https://pan.baidu.com/s/15UTEFp8ulEK7-6LE9vKOnQ?pwd=rybw,https://pan.quark.cn/s/026cf5006542,
兰戈-2011,https://pan.baidu.com/s/1od8n4w7n7B_75ufHV1ZDhQ?pwd=2v6c,https://pan.quark.cn/s/237e7c8eb98b,
美国老爹 1-21季,https://pan.baidu.com/s/1zy1EQMUoXYpYevOt-Pyhew?pwd=bp6t,https://pan.quark.cn/s/240de980849f,
杰夫与外星人 S1,/,https://pan.quark.cn/s/023e61be420c,
地球脉动,/,https://pan.quark.cn/s/58d4e776a1c6,
贝肯熊：火星任务-2023,https://pan.baidu.com/s/14fM-0XoHVneRnuU9umrNgA?pwd=r7gw,https://pan.quark.cn/s/5afa600ff1c7,
贝肯熊2：金牌特工,https://pan.baidu.com/s/11w3ikgDDnexxmv1eAFHeWw?pwd=sfkq,https://pan.quark.cn/s/e690f4661929,
黑帆 1-4季,https://pan.baidu.com/s/1XyhkaKjS1gvopJT3BAx5Zw?pwd=k7cw,https://pan.quark.cn/s/e57c6c84bbeb,
朽木 1-3季,/,https://pan.quark.cn/s/af689875fec7,
黑钱胜地 1-4季,https://pan.baidu.com/s/1uzvKeJrLh_MQ39RyWdfj4A?pwd=bzuj,https://pan.quark.cn/s/4362343b8fe2,
盾牌 1-7季,https://pan.baidu.com/s/1Xh_fNoHVUrPk3IN-jwosuA?pwd=i2vk,https://pan.quark.cn/s/43cbca426a73,
北上,https://pan.baidu.com/s/1YwgbESnSaTUrQYN2RJygsQ?pwd=twcf,https://pan.quark.cn/s/796c904d620b,
那家伙是黑炎龙,https://pan.baidu.com/s/1jbG8dEM_R59eOThSATWunw?pwd=7riw,https://pan.quark.cn/s/5daf78eba8ca,
后翼弃兵/女王的棋局,https://pan.baidu.com/s/1KyVmxeyHvkbHOMlfTI7hWA?pwd=frpe,https://pan.quark.cn/s/e0c392ee8fb5,
六姊妹,https://pan.baidu.com/s/12YnUd6JJsJ4RJvWXfmG-RQ?pwd=vvqk,/,
奇幻森林,https://pan.baidu.com/s/1vL8WQddG5NpWh5IzM53G5w?pwd=3hc6,https://pan.quark.cn/s/8e460c8b0ee0,
最后生还者,https://pan.baidu.com/s/1ytIXxnjrO0_RBpjIjd5aBw?pwd=i63k,https://pan.quark.cn/s/b487e230ce30,
来自深渊,https://pan.baidu.com/s/1d2yTuxsxphwrp8kwRiom1A?pwd=mr3d,https://pan.quark.cn/s/be2849775ec1,
来自深渊：深沉灵魂的黎明,https://pan.baidu.com/s/1WhqZ4Q5pDYqnWoTmWrqP6Q?pwd=h41g,/,
来自深渊：流浪的黄昏,https://pan.baidu.com/s/1ijvgnaI4q8dO9rK91KDsng?pwd=u5q2,/,
来自深渊：出发的黎明,https://pan.baidu.com/s/13vjFKm443odHCLScivNVLg?pwd=vfm8,/,
来自深渊：深魂的黎明,https://pan.baidu.com/s/1n_5JCEUErY4KPzChcgexPg?pwd=e9v8,/,
来自深渊 烈日的黄金乡,https://pan.baidu.com/s/1Pe0VIR1aSnXiIWxgXQ7aeA?pwd=38ik,https://pan.quark.cn/s/0021c52c719d,
火线 1-5季,https://pan.baidu.com/s/1DAcBZO3KjWBplxO6tZuLBw?pwd=5b9b,https://pan.quark.cn/s/5bcae07ff462,
外伤重症中心-2025,https://pan.baidu.com/s/1C_kD8vET9dA0g4QEIqwzDw?pwd=rw2e,https://pan.quark.cn/s/18000176b065,
流氓读书会-2025,https://pan.baidu.com/s/1csLBO-cUL1BtYy5tDQQ6Yw?pwd=dieu,https://pan.quark.cn/s/3f1e9b016813,
非自然死亡-2018,https://pan.baidu.com/s/1ilS4iPwOJuMmUgGWX0ndQA?pwd=y6rg,https://pan.quark.cn/s/37f1bb0f5ad8,
宝莲灯-1999,https://pan.baidu.com/s/1MBrPyxuqVv8edn5T102Uxg?pwd=jr33,https://pan.quark.cn/s/a5fb3ca10c00,
一路顺风,https://pan.baidu.com/s/1E_4I5QAcDeK3Us6FBqYp-A?pwd=38kv,https://pan.quark.cn/s/4668804bbc8f,
致命弯道 1-7部,https://pan.baidu.com/s/1ZDvX2xeWF0MCTQF7r7IN8A?pwd=y8gg,https://pan.quark.cn/s/23fdd8776863,
禽兽超人 系列合集,/,https://pan.quark.cn/s/133264c6497c,
异星战场,https://pan.baidu.com/s/1gF7FdXHfN4InKPpjRnZDGQ?pwd=zfmp,https://pan.quark.cn/s/3d8054dfe211,
铁线虫入侵,https://pan.baidu.com/s/1rLxb4D2GjZ1K-3RnuzVm6A?pwd=c9yc,https://pan.quark.cn/s/92f0db05fab9,
老无所依,https://pan.baidu.com/s/1M_ngXBjMv1FPWFbRHy7Utg?pwd=s363,https://pan.quark.cn/s/ca40daf16c92,
京城怪物 第2季 ,https://pan.baidu.com/s/14O-EcQGch4-T24r1skX5Rw?pwd=vway,https://pan.quark.cn/s/100b5d1f7f00,
京城怪物 第1季,https://pan.baidu.com/s/1oDptTd7ed5LWyfaaY1WjBw?pwd=3rim,https://pan.quark.cn/s/fc48d5c22a27,
正念谋杀,https://pan.baidu.com/s/1KMNhKJDfE1ke8UH2xWjx2g?pwd=im2j,https://pan.quark.cn/s/2d52576120f7,
焚城,https://pan.baidu.com/s/1dJAkcIR1AOb-tE1cu19Qew?pwd=e5k6,https://pan.quark.cn/s/3983e390c63c,
女巡特警之蜂鸟突击队,https://pan.baidu.com/s/16l7fIH2S358M1Y9s2RAtaQ?pwd=qimd,https://pan.quark.cn/s/c27de90dc490,
僵尸校园,/,https://pan.quark.cn/s/4a55de71e80f,
人民公仆,https://pan.baidu.com/s/1cYKX_QrhYDgjZslv7dqb4g?pwd=xy1v,https://pan.quark.cn/s/ad79e7f2524e,
老友记 1-10季,https://pan.baidu.com/s/1N6k3gMc0we7jWcwKZ8RR2w?pwd=45a3,https://pan.quark.cn/s/90d5936c76ae,
走到尽头 韩版 2014,https://pan.baidu.com/s/1s_YQJssET7GD1v6DvhaJ3Q?pwd=rmcp,https://pan.quark.cn/s/60d6d19df027,
疾速追杀 1-4部,https://pan.baidu.com/s/1nvL_Bi5Z4flkmJhy6IKmXQ?pwd=7d3q,https://pan.quark.cn/s/97f9f788b597,
沙尘暴（2025）完结12集全,https://pan.baidu.com/s/1B8lzg94qt51oiMRtLJHdHg?pwd=nxpf,https://pan.quark.cn/s/5b9717acc77d,
甜蜜家园 1-3季,https://pan.baidu.com/s/1Qgp29oOmmnWvsuZAAhbxLw?pwd=ezwk,https://pan.quark.cn/s/30bb6bea3d20,
爱与怪物-2020,/,https://pan.quark.cn/s/33220da42f54,
2012世界末日,https://pan.baidu.com/s/1T82Durkw-3ieVP0zDFxlaA?pwd=k3tb,https://pan.quark.cn/s/6fe838a3f2b2,
太阳浩劫,https://pan.baidu.com/s/1kiSVjl9cOGOlIX25w2Zexg?pwd=d67v,https://pan.quark.cn/s/caf16b52b5df,
力王-1991,https://pan.baidu.com/s/1cP5w5BrdIWbgG9NpMJtK6g?pwd=e4z9,https://pan.quark.cn/s/f0bd07dbc7ef,
怪猴-2025,https://pan.baidu.com/s/19ux3z6lNMQepyj9hP-4zHg?pwd=465m,https://pan.quark.cn/s/b3bf3ced7598,
五亿探长雷洛传1 雷老虎,https://pan.baidu.com/s/1IsqGXavRnvnE3niz1ud14g?pwd=p2c3,https://pan.quark.cn/s/eaf7f0b4d81b,
五亿探长雷洛传2 父子情仇,https://pan.baidu.com/s/1lqDjVuSwbfjym6u5f538fA?pwd=cqu7,https://pan.quark.cn/s/1f89f28565e0,
迷雾-2007,https://pan.baidu.com/s/1lXk3kOYeBihgeBmyQ1q5ww?pwd=tu6t,https://pan.quark.cn/s/ae49f993d60f,
战斗民族养成记-2015,https://pan.baidu.com/s/1fb0gfzkKFfwPk-DPCiqXPw?pwd=sfny,https://pan.quark.cn/s/8d781ccdfc2a,
美谍入俄记 1-2季,https://pan.baidu.com/s/1xR3jQRxQeYY9SSGLfgB5OA?pwd=ginq,https://pan.quark.cn/s/46a17bc4fad2,
实习医生 俄罗斯版,https://pan.baidu.com/s/1PoR8OLNLj0FrD-zMSrXcyQ?pwd=v8se,/,
饭店迷情 1-6季,https://pan.baidu.com/s/11VrbNzhn5MiuI8Vf8C_XHg?pwd=2n9d,https://pan.quark.cn/s/c9b3e0268840,
赛博朋克村庄,https://pan.baidu.com/s/1YKN0HLtpGZ07dK41Eqflkw?pwd=r5n3,https://pan.quark.cn/s/fd6a3b578b6b,
体育老师 1-3季,https://pan.baidu.com/s/1axepzUGMzdJajGX-srMkxA?pwd=aap2,https://pan.quark.cn/s/fbae3f3b8047,
环形物语,https://pan.baidu.com/s/1Q7M8hNlnGV_qOifXhhW7Pg?pwd=iwdw,https://pan.quark.cn/s/0818a8ea8dd5,
湮灭,https://pan.baidu.com/s/1mkCPty2vRFFZP_MVPSzSOA?pwd=cnhb,https://pan.quark.cn/s/1faf2eec54dc,
见鬼发财（2024）,https://pan.baidu.com/s/10u7plXa2bbptb-_nLIHBvA?pwd=v4mc,https://pan.quark.cn/s/6b6d5241548e,
编号17（2025）,https://pan.baidu.com/s/13RPvDmMdXaW6-SWIuDBKTg?pwd=9n9g,https://pan.quark.cn/s/201d2b71d6ff,
孟买酒店（2018）,https://pan.baidu.com/s/1cCD-k6IAntPER4BE-8FSZw?pwd=kqfa,https://pan.quark.cn/s/1222a3fd3e32,
厕所英雄（2017）,https://pan.baidu.com/s/1708QqdyL4T0Wf1DAHoREeA?pwd=wq6k,https://pan.quark.cn/s/8def8f86a750,
印度合伙人（2018）,https://pan.baidu.com/s/1LbgiBSHpUclLspSh65wR6Q?pwd=mjg6,https://pan.quark.cn/s/dea9db79a78f,
小萝莉的猴神大叔（2015）,https://pan.baidu.com/s/1LsHvIZ1ForZ7Xbx7zbZcAA?pwd=qvjy,https://pan.quark.cn/s/6ce7e6e5dced,
我的个神啊（2014）,https://pan.baidu.com/s/1L7eWuchWIq7cpA1k107QHQ?pwd=wnrk,https://pan.quark.cn/s/465aa6b75d41,
地球上的星星（2007）,https://pan.baidu.com/s/152K2YjQL6JcNjRzCYPB1dg?pwd=i6r4,https://pan.quark.cn/s/06b0cd8fcac6,
无畏之心（2012）,https://pan.baidu.com/s/1YHnoHyfJbIXCj1FvQLAt6w?pwd=spq5,https://pan.quark.cn/s/adc708081f45,
骑手：死命必达（2024）,https://pan.baidu.com/s/1S0-PYU13QXDHIbUYNvDRrQ?pwd=9ufq,https://pan.quark.cn/s/8ec854c215e2,
复活之战（2024）,https://pan.baidu.com/s/1RcQ8RniUy5ldXWDFTjgfOA?pwd=z8b3,https://pan.quark.cn/s/57ff7f3313d8,
恶魔的艺术：邪降（2004）,https://pan.baidu.com/s/1XelQB3lZQvcjdlBo8CGqkA?pwd=euqg,https://pan.quark.cn/s/c3f59d92df80,
恶魔的艺术2：邪降（2005）,https://pan.baidu.com/s/1WNbz4iuOeBjMFmsvovxBNg?pwd=m9st,https://pan.quark.cn/s/77e4aed3f4df,
恶魔的艺术3：鬼影随行（2008）,https://pan.baidu.com/s/1nFF_HfI3kyjxvEATzvJj_g?pwd=fsse,https://pan.quark.cn/s/665f20498f55,
食鬼师-2023,https://pan.baidu.com/s/1xYysfJDk9TBAPfYEVoFm_g?pwd=yufn,https://pan.quark.cn/s/f708407905df,
白头神探-1988,https://pan.baidu.com/s/1gstgavY7keCbDHDciZI2rQ?pwd=mgmv,https://pan.quark.cn/s/83256db78c88,
怪奇大法师-2024,https://pan.baidu.com/s/1yEHx_TAWpW2EgLLsCHDTqw?pwd=awtk,https://pan.quark.cn/s/55a4fdb6997e,
奇门遁甲-1982,https://pan.baidu.com/s/1jGfIIOEgTuOK7tE9nG12zA?pwd=3eq6,https://pan.quark.cn/s/938f87a35065,
殴打诱发者-2006,https://pan.baidu.com/s/1sr4PD_cWaI8ISlXsBxAuow?pwd=syxp,https://pan.quark.cn/s/8381a32ca34b,
叔叔 韩国版-2019,https://pan.baidu.com/s/15N-Ymz1rIuIOxBu8hwN7IQ?pwd=cb2t,/,
泪竭-2020,https://pan.baidu.com/s/1YwpP1WIpNDizY6dqfM4lWw?pwd=t8k6,/,
锅炉工-2010,https://pan.baidu.com/s/1ZDNKAXYbwsdICD0ORM-5RA?pwd=paks,/,
恶魔犬/鬼厄犬,https://pan.baidu.com/s/1AaKuhbbeVd7uEoEf4ywxTg?pwd=cukz,https://pan.quark.cn/s/4e7551ec28cd,
越和南,https://pan.baidu.com/s/11KQoKIIFWY63ba2LhaAlOw?pwd=ecg8,https://pan.quark.cn/s/f9721b829519,
中央车站-1998,https://pan.baidu.com/s/10YY7L773a9_ksfQOH5hiXw?pwd=58m5,https://pan.quark.cn/s/33675ac006d7,
金福南杀人事件始末-2010,https://pan.baidu.com/s/1ArYr4p-6HCezKh-F6VyVRQ?pwd=ycz7,https://pan.quark.cn/s/fc551ca78e4f,
普什帕：裁决-2024,/,https://pan.quark.cn/s/aa3ba48bb2ca,
无人生还-2015,https://pan.baidu.com/s/1p69XycAVXy76IywT8eoQLA?pwd=2pnx,https://pan.quark.cn/s/d21d55f9e695,
祸乱-2023,https://pan.baidu.com/s/1V866F-M6iP36Fad5oQJ40w?pwd=9f6b,https://pan.quark.cn/s/3bfbe66a6f2f,
驯龙高手 1-2014,https://pan.baidu.com/s/1eQnASfTrpfiMjsacF6b6sA?pwd=9xn2,https://pan.quark.cn/s/a36bcb8a65e8,
驯龙高手 2-2014,https://pan.baidu.com/s/1pMT1wVMhT2pkmfs2RinhNA?pwd=3hsn,https://pan.quark.cn/s/be6043c7cc9f,
驯龙高手 3-2019,https://pan.baidu.com/s/1b2s6KqiHGQAPPxPccCF-fg?pwd=yaw7,https://pan.quark.cn/s/ddbaf45b192d,
侏罗纪公园1-3部,https://pan.baidu.com/s/1W3wFs59w1Hm4Z3my2P6uuw?pwd=pinw,https://pan.quark.cn/s/3bfa22449438,
侏罗纪世界1-3部,https://pan.baidu.com/s/1vozNzvdm5PdqP_ao51R-dA?pwd=68d3,https://pan.quark.cn/s/d66772de66da,
蓦然回首-2024,https://pan.baidu.com/s/126uwO3wt1h_iJx0hH1bM7Q?pwd=76rq,https://pan.quark.cn/s/5a54be7ae72d,
零零零-2019,https://pan.baidu.com/s/180Yke0DqfWqtvStsWiPGlw?pwd=7xiv,https://pan.quark.cn/s/e36649a8ed7b,
大内密探零零发,https://pan.baidu.com/s/1Z1a1p2H8dlFxGCAa_46NOw?pwd=3t5w,https://pan.quark.cn/s/8390ff88f418,
黑色童话 1-2季,https://pan.baidu.com/s/1DcYo7wtPlaORFglOJ0N9qg?pwd=rmru,https://pan.quark.cn/s/a0e89012f14a,
我叫赵出息,https://pan.baidu.com/s/1gE6-DBUoTOLKhroJJvring?pwd=yhht,https://pan.quark.cn/s/b34ebab35e9b,
流感-2013,https://pan.baidu.com/s/1iOTzDGTqZGC2vaKhbR40SQ?pwd=a9hn,https://pan.quark.cn/s/319c141152d3,
哪吒·魔童归来-2024,https://pan.baidu.com/s/1U2A3pV92rXLb8yB4j046bA?pwd=xhqh,https://pan.quark.cn/s/7bd381f5b449,
潘多拉-2016,https://pan.baidu.com/s/1mkb8ysKxsMsTuY_wMqR7cA?pwd=8ev3,https://pan.quark.cn/s/5ddc770fafbc,
昆池岩,https://pan.baidu.com/s/1YTf-Iikp7vOjETx9s5Ahow?pwd=ts89,https://pan.quark.cn/s/8f6912403d7a,
午夜凶铃 1-4部,https://pan.baidu.com/s/1Zu0ynpaQJR-nl1mU6_WgIg?pwd=u1f3,https://pan.quark.cn/s/ce8b6ccc8f39,
闪灵,https://pan.baidu.com/s/14jRUp8AErftw4C-3nRoWtQ?pwd=wjjr,https://pan.quark.cn/s/bb015809198c,
高山下的花环,https://pan.baidu.com/s/16vbhn8Njy1U7q7gSDPRQ4A?pwd=27p3,https://pan.quark.cn/s/a99716a96012,
碟中谍 1-7部,https://pan.baidu.com/s/1vi-KdoK7ii01qapGjdJDhg?pwd=n5ja,https://pan.quark.cn/s/f432170e4df8,
道士下山,https://pan.baidu.com/s/1dvmKruZm010pfq-NMi3OAQ?pwd=stin,https://pan.quark.cn/s/ea5ddb32c420,
良医 1-7季,https://pan.baidu.com/s/1ALz2IzGOYs1v7IOoomFYcw?pwd=ifgd,https://pan.quark.cn/s/f4effb6bac21,
为全人类 1-4季,https://pan.baidu.com/s/1FUj1sAakrS4p0KWYrFBbUA?pwd=ne3q,https://pan.quark.cn/s/448bf01163c8,
朱同在三年级丢失了超能力,https://pan.baidu.com/s/16vxKBWzCl8sAG8UYXJ--8A?pwd=9e8b,https://pan.quark.cn/s/e5410261a1d3,
杀人依赖,https://pan.baidu.com/s/1agUXa6HDSbPdmG-40z9RkQ?pwd=w7bn,https://pan.quark.cn/s/c958e2f0bba1,
僧侣和枪,https://pan.baidu.com/s/1_87PYDeYTo1xZTi4HEuTFA?pwd=t4hs,https://pan.quark.cn/s/7281ae8d4f1e,
小巷名流-1985,https://pan.baidu.com/s/1EtXA8uE-aao2I30uCiCp5Q?pwd=x75e,https://pan.quark.cn/s/5c314c62c961,
幸运钥匙-2016,https://pan.baidu.com/s/1_O9f0CT-pbkaqyBSxBEPkA?pwd=mu6f,https://pan.quark.cn/s/5de0d2db1fd3,
党小组长-1986,/,https://pan.quark.cn/s/51d55ca60725,
老师好-2019,https://pan.baidu.com/s/1xO6mXKRIxw83_p-C4Y1iCw?pwd=k6nf,https://pan.quark.cn/s/65326b35d818,
周星驰电影全集,/,https://pan.quark.cn/s/68717a8c259d,
百变星君（1995）,https://pan.baidu.com/s/1x5uwBjHaDJbFx63wFU1ajQ?pwd=6mq8,https://pan.quark.cn/s/c279a3d1201e,
